mouseX mouseY mouseAngle mouseMajorAxisLength mouseMinorAxisLength mouseArea optoPeriod
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 246 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 245 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 243 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
NaN NaN NaN 0 0 0 247 
